ID,Age,Gender,Block,Drawing,Reaction_time,Response,Correct_response,Correctness,Round,Type,Participant,Period,Period_ordered,PeriodL,PeriodQ,TargetSite
1,27,male,1,Old_1_a,2.11613001823,right,right,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,1,Recent_2_b,2.68463301659,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,1,Medium_3_a,2.04628005028,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,1,Recent_2_a,1.92493195534,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,1,Old_4_b,6.39503822327,left,left,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,1,Medium_1_b,2.64506101608,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,1,Medium_4_b,8.83755216599,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,1,Recent_2_a,3.49067502022,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,1,Recent_4_a,2.32823600769,left,right,0,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,1,Recent_4_a,-0.0226970672607,right,right,0,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,1,Recent_1_a,1.60986814499,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,1,Old_2_a,2.36215004921,right,right,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,1,Old_3_b,1.8485209465,right,right,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,1,Recent_2_b,1.11396913528,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,1,Old_3_a,1.8593079567,right,right,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,1,Old_1_b,1.97762999535,left,left,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,1,Recent_3_a,1.53277401924,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,1,Medium_2_a,2.07549715042,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,1,Recent_4_b,1.61282200813,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,1,Medium_2_b,1.51296215057,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,1,Old_3_a,0.762635946274,left,left,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,1,Old_2_a,0.57987112999,left,left,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,1,Recent_3_a,1.5133480072,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,1,Medium_4_b,1.04960408211,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,1,Old_1_b,1.34703092575,left,left,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,1,Medium_3_a,1.53776707649,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,1,Medium_4_a,1.87970499992,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,1,Medium_3_b,1.7682320118,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,1,Medium_1_b,0.814217996597,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,1,Medium_2_b,1.04055008888,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,1,Old_1_a,1.41164813042,left,left,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,1,Medium_3_b,1.07957191467,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,1,Old_4_a,2.04603905678,right,right,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,1,Recent_1_b,1.36021580696,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,1,Medium_4_a,2.06619706154,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,1,Old_3_b,1.3829000473,right,right,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,1,Recent_3_b,1.14456119537,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,1,Recent_1_b,0.881962013245,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,1,Old_2_b,1.82030711174,right,right,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,1,Medium_2_a,1.80485320091,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,1,Medium_1_a,1.82023487091,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,1,Recent_1_a,1.52325396538,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,1,Medium_1_a,1.32447104454,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,1,Old_4_b,1.53070588112,left,left,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,1,Old_2_b,1.39259185791,right,right,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,1,Recent_3_b,0.870284986496,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,1,Recent_4_b,1.95732216835,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,1,Old_4_a,1.69445414543,left,left,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,2,Old_1_a,1.12646203041,right,right,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,2,Medium_2_a,1.33827381134,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,2,Recent_1_a,1.1656291008,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,2,Recent_2_a,1.24803800583,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,2,Recent_4_b,1.1081849575,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,2,Medium_1_a,1.6131799221,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,2,Old_4_b,3.97966208458,left,left,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,2,Recent_1_b,1.1611468792,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,2,Old_1_b,3.96785001755,left,left,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,2,Old_3_a,0.730141830444,right,right,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,2,Medium_1_b,1.9568959713,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,2,Old_2_b,1.06239514351,right,right,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,2,Recent_4_a,0.724788951874,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,2,Medium_2_a,0.601622056961,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,2,Recent_4_a,0.774322891235,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,2,Recent_3_b,2.42722315788,right,left,0,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,2,Old_4_a,-0.103039932251,left,right,0,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,2,Old_2_a,2.1259180069,left,left,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,2,Old_3_b,5.38624901772,left,left,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,2,Old_1_a,6.42950592041,right,right,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,2,Recent_3_b,1.87270088196,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,2,Medium_3_a,3.01108703613,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,2,Old_3_b,1.76700801849,right,right,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,2,Medium_3_b,2.10781993866,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,2,Recent_1_b,2.06590414047,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,2,Medium_4_b,1.41077003479,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,2,Medium_3_b,1.38791794777,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,2,Old_2_a,2.00517311096,right,right,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,2,Medium_1_a,3.1805741787,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,2,Medium_1_b,1.29637084007,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,2,Recent_3_a,2.76814694405,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,2,Recent_4_b,2.54047198296,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,2,Recent_1_a,0.98159403801,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,2,Old_4_b,3.13662991524,right,right,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,2,Recent_2_b,1.12179107666,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,2,Medium_2_b,1.69835505486,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,2,Recent_2_a,0.762353897095,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,2,Medium_4_b,0.534993028641,left,right,0,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,2,Medium_2_b,1.78731303215,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,2,Recent_2_b,3.96510710716,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,2,Old_3_a,1.5483581543,left,left,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,2,Medium_3_a,1.24195809364,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,2,Medium_4_a,1.06059303284,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,2,Old_1_b,1.38249912262,right,right,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,2,Old_2_b,1.75953507423,right,right,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,2,Old_4_a,3.24608306885,right,right,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,2,Medium_4_a,1.72761096954,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,2,Recent_3_a,2.93160219193,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,3,Recent_4_b,1.13356881142,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,3,Recent_1_a,1.11034784317,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,3,Recent_2_a,1.07907605171,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,3,Recent_4_a,0.942959022522,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,3,Recent_3_b,0.883099031448,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,3,Old_1_a,1.29267201424,left,left,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,3,Old_4_b,1.70236797333,left,left,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,3,Medium_1_b,1.2222878933,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,3,Old_3_a,0.922471141815,left,left,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,3,Recent_1_b,0.857840013504,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,3,Medium_2_a,1.79120702744,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,3,Medium_2_b,1.1341861248,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,3,Recent_2_b,0.69696893692,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,3,Medium_4_a,0.619105863571,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,3,Old_4_a,2.21365604401,right,right,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,3,Old_2_a,1.7302649498,left,left,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,3,Medium_4_b,0.794528055191,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,3,Medium_1_a,0.727448034286,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,3,Medium_2_a,0.934590053558,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,3,Recent_2_b,1.2061630249,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,3,Old_2_a,1.08557195663,right,right,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,3,Old_2_b,2.39036517143,left,left,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,3,Medium_1_b,1.89671220779,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,3,Medium_3_a,1.3469751358,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,3,Old_3_b,0.925325965881,right,right,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,3,Recent_3_a,1.81328907013,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,3,Recent_4_a,0.979611825943,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,3,Recent_4_b,0.601439142227,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,3,Medium_3_b,0.490901184082,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,3,Medium_1_a,0.677774095535,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,3,Recent_1_a,0.780094957352,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,3,Old_3_a,1.23891205788,left,left,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,3,Recent_1_b,0.702926158905,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,3,Old_4_b,1.11047596931,right,right,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,3,Medium_3_a,0.99519276619,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,3,Medium_4_a,1.72685189247,left,left,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,3,Recent_2_a,1.52972197533,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Diepkloof
1,27,male,3,Old_1_a,1.5854408741,right,left,0,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,3,Medium_4_b,-0.324098014832,left,right,0,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,3,Old_1_b,1.5308069706,left,left,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,3,Medium_2_b,0.927044916153,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Diepkloof
1,27,male,3,Old_4_a,0.947685813904,left,left,1,1,Stimuli,1,Old,Old,1,1,Blombos
1,27,male,3,Old_2_b,1.38420796394,right,right,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,3,Recent_3_a,1.3284889698,right,right,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,3,Old_1_b,2.87256989479,left,left,1,1,Stimuli,1,Old,Old,1,1,Diepkloof
1,27,male,3,Medium_3_b,1.51191086769,right,right,1,1,Stimuli,1,Medium,Medium,2,4,Blombos
1,27,male,3,Recent_3_b,1.16399102211,left,left,1,1,Stimuli,1,Recent,Recent,3,9,Blombos
1,27,male,3,Old_3_b,0.645065927505,left,left,1,1,Stimuli,1,Old,Old,1,1,Blombos
10,21,male,1,Medium_4_b,1.52601900101,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,1,Old_4_b,1.97869992256,right,right,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,1,Recent_4_a,1.21392817497,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,1,Old_4_a,1.5288579464,left,left,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,1,Old_3_b,1.66370396614,left,left,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,1,Old_2_a,1.74954509735,right,right,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,1,Recent_2_a,1.47824902534,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,1,Recent_1_a,1.39691495895,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,1,Recent_1_b,0.946591949463,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,1,Recent_2_a,1.39454388618,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,1,Medium_3_b,1.07745513916,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,1,Old_2_a,1.54669885635,right,right,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,1,Old_1_a,1.12099394798,right,right,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,1,Recent_4_b,1.4439678669,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,1,Recent_3_a,1.38981909752,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,1,Medium_4_a,1.13503909111,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,1,Old_2_b,1.20713906288,right,right,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,1,Medium_4_b,1.41278204918,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,1,Old_1_b,1.49724898338,right,right,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,1,Medium_2_a,1.17949709892,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,1,Old_4_b,1.6138092041,left,left,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,1,Recent_2_b,1.44684700966,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,1,Recent_2_b,1.36169996262,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,1,Old_3_a,1.18558998108,left,left,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,1,Medium_3_b,1.2961379528,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,1,Recent_4_b,1.25435400009,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,1,Medium_2_b,1.09737296104,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,1,Medium_2_a,0.828260040283,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,1,Old_3_b,0.64746799469,right,right,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,1,Recent_1_a,0.828979110718,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,1,Medium_1_b,1.0128619194,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,1,Recent_3_b,0.962164974213,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,1,Medium_1_a,1.19313611984,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,1,Medium_2_b,1.27992095947,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,1,Recent_3_b,1.1611471653,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,1,Old_4_a,1.21309409142,left,left,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,1,Old_3_a,1.12541294098,right,right,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,1,Old_1_b,1.69713811874,right,right,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,1,Medium_1_a,0.89681520462,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,1,Old_2_b,1.29695205688,right,right,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,1,Recent_4_a,0.985842895508,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,1,Medium_3_a,0.94085392952,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,1,Medium_4_a,0.961035919189,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,1,Recent_1_b,1.08013296127,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,1,Medium_1_b,1.30370488167,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,1,Medium_3_a,1.03588213921,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,1,Old_1_a,1.36061406136,left,left,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,1,Recent_3_a,1.09652891159,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,2,Medium_3_a,1.1871199131,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,2,Old_2_a,1.27871513367,right,right,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,2,Recent_1_a,1.12599806786,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,2,Medium_1_a,0.914976119995,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,2,Old_4_b,1.04353909492,right,right,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,2,Medium_1_b,0.685891151428,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,2,Recent_4_a,0.806757926941,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,2,Medium_4_b,0.964110088348,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,2,Old_2_b,1.17333011627,right,right,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,2,Old_4_a,1.24495592117,left,left,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,2,Old_1_a,1.18250608444,left,left,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,2,Old_3_a,0.963767957687,left,left,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,2,Medium_1_a,0.872025060654,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,2,Old_1_a,0.894636964798,right,right,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,2,Medium_2_b,0.763175010681,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,2,Recent_2_b,0.610530138016,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,2,Old_3_b,0.813745975494,left,left,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,2,Recent_4_b,1.32935619354,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,2,Recent_1_b,0.967656135559,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,2,Old_4_a,0.989888954163,left,left,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,2,Recent_2_b,0.862864017487,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,2,Recent_1_a,0.997680044174,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,2,Recent_3_b,1.0460729599,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,2,Old_3_b,1.25226082802,left,left,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,2,Recent_1_b,1.06018915176,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,2,Old_1_b,1.84166994095,left,left,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,2,Medium_3_b,1.76362495422,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,2,Recent_3_a,0.88341588974,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,2,Medium_4_b,1.02585477829,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,2,Recent_2_a,0.87713394165,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,2,Recent_3_a,1.59763793945,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,2,Medium_3_a,0.897635030746,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,2,Recent_3_b,1.22539505959,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,2,Old_3_a,0.895878887177,left,left,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,2,Medium_1_b,1.26325702667,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,2,Old_4_b,1.16494417191,right,right,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,2,Recent_4_a,0.901300954819,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,2,Medium_2_a,1.00776309967,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,2,Medium_4_a,1.04439601898,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,2,Old_1_b,1.89604988098,right,right,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,2,Medium_2_a,1.66269207001,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,2,Medium_2_b,1.21288194656,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,2,Old_2_b,0.943300008774,left,left,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,2,Recent_2_a,0.864162015915,left,left,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,2,Medium_4_a,0.969628810883,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,2,Old_2_a,1.57059106827,left,left,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
10,21,male,2,Medium_3_b,1.01237192154,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Blombos
10,21,male,2,Recent_4_b,1.0445151329,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,3,Old_4_b,1.75833501816,left,left,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,3,Recent_2_a,1.02105379105,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Diepkloof
10,21,male,3,Recent_4_a,1.13020892143,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,3,Medium_1_a,1.29898600578,right,right,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,3,Recent_3_a,0.927639007568,right,right,1,1,Stimuli,10,Recent,Recent,3,9,Blombos
10,21,male,3,Old_4_a,0.847085952759,left,left,1,1,Stimuli,10,Old,Old,1,1,Blombos
10,21,male,3,Medium_2_a,1.14553508759,left,left,1,1,Stimuli,10,Medium,Medium,2,4,Diepkloof
10,21,male,3,Old_1_b,1.67664003372,left,left,1,1,Stimuli,10,Old,Old,1,1,Diepkloof
